,Report Number,Latitude,Longitude,County,City
1273,MCP1220003G,39.02651333,-77.01141833,Montgomery County,
1274,MCP2733000T,38.98078333,-77.09970333,Montgomery County,Bethesda
1275,MCP2563000Q,39.07364508,-76.95570409,Montgomery County,
1276,MCP2110000S,39.12895833,-77.167165,Montgomery County,
1277,MCP1382001X,39.00903833,-76.98453833,Montgomery County,Silver Spring
1278,MCP2812001S,38.99944794,-77.03172594,Montgomery County,Silver Spring
1279,MCP29160025,39.08642319,-76.95042282,Montgomery County,
1280,MCP27650033,39.05289319,-77.19191283,Montgomery County,
1281,MCP137800BN,39.16663333,-77.17156333,Montgomery County,
1282,MCP2351000V,39.05399088,-77.09417984,Montgomery County,
1283,MCP26080012,39.02128167,-77.04459667,Montgomery County,
1284,MCP229800B9,39.16217474,-77.28160657,Montgomery County,Germantown
1285,MCP29730030,39.08232689,-77.07722157,Montgomery County,
1286,MCP271700HL,39.04137567,-76.98476633,Montgomery County,
1287,MCP2848000Y,39.00037833,-77.21034167,Montgomery County,
1288,MCP2676001Q,39.15505667,-77.18051076,Montgomery County,
1289,MCP12130035,39.09699833,-77.04292833,Montgomery County,
1290,MCP2298007N,39.16792833,-77.26765,Montgomery County,Germantown
1291,MCP2892000S,39.06004971,-76.95906758,Montgomery County,Silver Spring
1292,MCP2689005C,39.14492667,-77.41332833,Montgomery County,
1293,MCP21340010,39.15204492,-77.17238903,Montgomery County,
1294,MCP3180000B,39.15208833,-77.06454333,Montgomery County,
1295,MCP1453006R,39.18781821,-77.09425684,Montgomery County,
1296,MCP2963001Q,38.99150833,-77.02672833,Montgomery County,Silver Spring
1297,MCP25040026,39.06017167,-77.15780833,Montgomery County,
1298,MCP2094007Z,39.01692,-77.20789333,Montgomery County,
1299,EJ7866004M,39.123905,-77.18027,Montgomery County,
1300,EJ7829001T,39.14419047,-77.19281673,Montgomery County,
1301,MCP2904006N,38.99881333,-77.00368,Montgomery County,Silver Spring
1302,MCP26670055,39.14588167,-77.205923,Montgomery County,
1303,MCP25160024,39.18806833,-77.23341833,Montgomery County,Germantown
1304,MCP2991001Y,39.16346667,-77.08177167,Montgomery County,
1305,MCP11190029,39.06175167,-77.08125167,Montgomery County,
1306,DD5594000P,39.082715,-77.15589167,Montgomery County,
1307,MCP25120036,39.10260833,-77.22000333,Montgomery County,
1308,MCP2944000K,39.02448494,-77.14679003,Montgomery County,
1309,MCP23960032,39.06099667,-77.05151167,Montgomery County,Silver Spring
1310,MCP2702001F,38.99820167,-77.028855,Montgomery County,Silver Spring
1311,MCP25120028,39.144595,-77.22561167,Montgomery County,
1312,MCP1251000T,38.96449763,-77.13603973,Montgomery County,
1313,MCP2405000B,38.98887725,-77.02685237,Montgomery County,Silver Spring
1314,MCP2789005G,38.99313333,-77.02544,Montgomery County,Silver Spring
1315,MCP271700KK,39.02162467,-77.0105055,Montgomery County,Silver Spring
1316,MCP2686000X,39.15608828,-77.26456046,Montgomery County,Germantown
1317,MCP2612000T,39.080295,-77.07336,Montgomery County,
1318,EJ7864000F,39.1437661,-77.22377881,Montgomery County,
1319,MCP2765002J,39.088305,-77.17797167,Montgomery County,
1320,MCP2689002G,39.06370266,-77.11632818,Montgomery County,
1321,MCP0973000S,38.9828436,-77.09319949,Montgomery County,Bethesda
1322,MCP2456001C,38.99662333,-77.00298667,Montgomery County,Silver Spring
1323,MCP3089001P,38.99449667,-77.03050833,Montgomery County,Silver Spring
1324,MCP3109001C,38.99169317,-77.03045817,Montgomery County,Silver Spring
1325,MCP2864002P,39.061135,-77.12101833,Montgomery County,
1326,MCP25590013,39.10608105,-77.20796987,Montgomery County,Germantown
1327,MCP30480056,39.03666667,-77.07016333,Montgomery County,
1328,DD55020019,39.09484833,-77.14877,Montgomery County,
1329,MCP2752002H,38.967515,-77.10454,Montgomery County,Bethesda
1330,MCP1595000G,39.03954833,-77.05194833,Montgomery County,
1331,MCP26410016,39.18082667,-77.23877667,Montgomery County,Germantown
1332,MCP2087002Q,39.08375333,-77.07751333,Montgomery County,
1333,MCP137800LQ,39.14301721,-77.19334379,Montgomery County,
1334,MCP15540041,39.12444333,-77.16421167,Montgomery County,
1335,MCP20540005,39.05590918,-76.96655363,Montgomery County,Silver Spring
1336,MCP2973000N,39.07869155,-77.08052069,Montgomery County,
1337,MCP3048004B,38.961945,-77.08896667,Montgomery County,Bethesda
1338,MCP2766004N,39.07761333,-77.071225,Montgomery County,
1339,MCP13500016,39.12687,-77.247905,Montgomery County,Germantown
1340,DD5574000K,39.08208333,-77.15273333,Montgomery County,
1341,MCP1580003H,39.1746,-77.20453667,Montgomery County,
1342,MCP1378007T,39.12589833,-77.18296,Montgomery County,
1343,MCP28860010,39.056545,-77.08547,Montgomery County,
1344,DD5539000Z,39.06286546,-77.12513924,Montgomery County,
1345,MCP24380018,39.05248833,-76.95322333,Montgomery County,
1346,MCP2791001D,38.99015314,-77.02397704,Montgomery County,Silver Spring
1347,MCP2967003Q,38.98505333,-77.094145,Montgomery County,Bethesda
1348,MCP1417005K,39.18907963,-77.18577325,Montgomery County,
1349,MCP29660050,39.07151,-77.09904167,Montgomery County,
1350,MCP3004000C,39.02716042,-77.10655689,Montgomery County,
1351,MCP3145000R,39.0521579,-77.04933537,Montgomery County,
1352,MCP2966003R,39.06672131,-77.10066877,Montgomery County,
1353,MCP2981001Y,39.076035,-77.00257833,Montgomery County,
1354,MCP1151008J,39.2374285,-77.2782255,Montgomery County,
1355,MCP2134001J,39.04133575,-77.04889007,Montgomery County,Silver Spring
1356,MCP2425004W,39.01564833,-77.04175,Montgomery County,
1357,MCP3003001Z,39.22072562,-77.37552881,Montgomery County,
1358,MCP9390000W,39.10050492,-77.21343756,Montgomery County,Germantown
1359,MCP30160021,39.148822,-77.27670067,Montgomery County,Germantown
1360,MCP3003000S,39.19094,-77.23934333,Montgomery County,Germantown
1361,MCP3074002W,39.02100667,-77.011585,Montgomery County,Silver Spring
1362,MCP1017000R,38.983485,-77.098805,Montgomery County,Bethesda
1363,MCP3054000Y,39.11684333,-77.16529667,Montgomery County,
1364,MCP27570010,39.06319659,-77.05016613,Montgomery County,
1365,MCP3139000F,39.01608167,-77.00529833,Montgomery County,
1366,MCP27890050,38.99581667,-77.02813,Montgomery County,Silver Spring
1367,MCP2914001Q,39.015865,-77.005225,Montgomery County,
1368,DD5617000T,39.10110833,-77.166145,Montgomery County,
1369,MCP2919001H,38.99726833,-77.03342667,Montgomery County,Silver Spring
1370,MCP1048001X,39.14752861,-77.2139103,Montgomery County,
1371,MCP28050038,39.15932833,-77.19835333,Montgomery County,
1372,MCP2372001P,38.96522422,-77.10743878,Montgomery County,Bethesda
1373,MCP3077000N,39.19977333,-77.246565,Montgomery County,Germantown
1374,MCP2335000Y,39.157865,-77.27576167,Montgomery County,Germantown
1375,DD5611003Y,39.07078833,-77.13204167,Montgomery County,
1376,MCP9106000R,39.199015,-77.24625833,Montgomery County,Germantown
1377,MCP0619000K,39.09213667,-77.19454167,Montgomery County,
1378,MCP2639004K,38.99734333,-77.06558833,Montgomery County,
1379,MCP1366006M,39.11896,-77.16729333,Montgomery County,
1380,DD5630000B,39.08073411,-77.14995772,Montgomery County,
1381,MCP2973002F,39.09286435,-77.08057433,Montgomery County,
1382,MCP2708000T,38.99899404,-76.99782282,Montgomery County,Silver Spring
1383,MCP2746000S,39.09035062,-77.05115318,Montgomery County,Silver Spring
1384,MCP2708003N,39.02223164,-76.97753594,Montgomery County,
1385,MCP3080000F,39.17730019,-77.26318918,Montgomery County,Germantown
1386,MCP2177000S,39.04142793,-77.16446042,Montgomery County,
1387,MCP2859000N,39.114485,-77.21735,Montgomery County,
1388,MCP28690032,39.03874,-77.04916167,Montgomery County,
1389,MCP3053000P,39.06366,-77.04954833,Montgomery County,
1390,MCP2797001B,39.04110833,-77.053285,Montgomery County,
1391,MCP2964000V,39.18076775,-77.23862886,Montgomery County,Germantown
1392,MCP1393001B,39.23057167,-77.24775333,Montgomery County,
1393,MCP1433000Z,39.115397,-77.204342,Montgomery County,
1394,MCP0036008Q,39.17850333,-77.27039333,Montgomery County,Germantown
1395,MCP137800PQ,39.16801667,-77.20546667,Montgomery County,
1396,MCP271700F8,38.98209717,-77.09799717,Montgomery County,Bethesda
1397,MCP3060000C,38.988995,-77.077025,Montgomery County,
1398,MCP11740024,39.05363471,-77.10421801,Montgomery County,
1399,DD5593001W,39.10419167,-77.15767333,Montgomery County,
1400,MCP1595000Q,39.04091233,-77.05039009,Montgomery County,
1401,DD56140008,39.07353667,-77.13403167,Montgomery County,
1402,MCP2948001W,39.05910103,-77.05020905,Montgomery County,
1403,MCP2612000T,39.080295,-77.07336,Montgomery County,
1404,MCP2909000V,38.990655,-77.09964167,Montgomery County,Bethesda
1405,MCP2914004H,39.015295,-76.976085,Montgomery County,Silver Spring
1406,MCP3137000H,38.9879514,-77.0235577,Montgomery County,Silver Spring
1407,MCP26900011,39.052185,-77.05019832,Montgomery County,
1408,MCP21340016,39.129115,-77.16602167,Montgomery County,
1409,MCP0487002L,39.16664,-77.17042,Montgomery County,
1410,DD5606004N,39.08609833,-77.15098333,Montgomery County,
1411,MCP2800001W,39.02067667,-77.122255,Montgomery County,
1412,MCP1121003J,39.14855,-77.20680833,Montgomery County,
1413,MCP2831002D,39.19357,-77.26988333,Montgomery County,Germantown
1414,MCP28680011,39.02440159,-77.14738011,Montgomery County,
1415,EJ7829001N,39.12377667,-77.21204167,Montgomery County,
1416,MCP28450021,39.01908783,-77.01417089,Montgomery County,
1417,MCP10480036,39.10332167,-77.22643167,Montgomery County,
1418,MCP2676001F,39.16959167,-77.20456,Montgomery County,
1419,MCP25860024,39.0809673,-76.9424057,Montgomery County,
1420,MCP2722002Y,39.095125,-77.11114167,Montgomery County,
1421,MCP2886001L,39.063535,-77.07347167,Montgomery County,
1422,MCP09420020,38.9847565,-77.09674417,Montgomery County,Bethesda
1423,MCP2928000S,38.99373333,-77.025875,Montgomery County,Silver Spring
1424,MCP2008001G,39.02492669,-77.14436531,Montgomery County,
1425,MCP1202001V,38.96195,-77.08886167,Montgomery County,Bethesda
1426,MCP2586003S,39.06757,-76.95975,Montgomery County,
1427,MCP2617006G,39.10963667,-77.07645833,Montgomery County,
1428,MCP27660043,39.06807833,-77.06098667,Montgomery County,
1429,MCP2047001W,39.12088,-77.158795,Montgomery County,
1430,MCP20550016,39.11794161,-77.25238323,Montgomery County,
1431,DD5614001T,39.07759833,-77.18217333,Montgomery County,
1432,MCP2695000W,39.0393207,-76.99142575,Montgomery County,
1433,MCP2874000W,39.053245,-77.05103333,Montgomery County,
1434,MCP2917003Q,39.08792833,-77.07951167,Montgomery County,
1435,MCP30850013,39.04152562,-77.16875628,Montgomery County,
1436,MCP1575003J,39.09114667,-77.20452833,Montgomery County,
1437,MCP27800022,39.19000833,-77.24130667,Montgomery County,Germantown
1438,MCP13970015,39.19040595,-77.22419858,Montgomery County,
1439,DD5617000Q,39.07336938,-77.11198837,Montgomery County,
1440,MCP14750015,39.15500675,-77.20109403,Montgomery County,
1441,MCP2847000N,39.05713167,-77.07692833,Montgomery County,
1442,MCP2363000Y,39.08511469,-77.14820623,Montgomery County,
1443,MCP2274000R,39.14035833,-77.22306833,Montgomery County,
1444,MCP3117000X,39.05958735,-77.20637798,Montgomery County,
1445,MCP3031000C,39.07932869,-77.06799611,Montgomery County,
1446,MCP2789005B,38.99607833,-77.02777333,Montgomery County,Silver Spring
1447,DD5633000T,39.07287556,-77.1381867,Montgomery County,
1448,MCP1174000Y,38.98785167,-77.09937333,Montgomery County,Bethesda
1449,MCP22780016,39.05621431,-76.94444284,Montgomery County,
1450,MCP2671000Y,39.0161057,-77.0331046,Montgomery County,
1451,MCP2717003D,39.02779385,-77.07665563,Montgomery County,
1452,MCP2848005W,39.02394667,-77.14436667,Montgomery County,
1453,MCP158000BH,39.11479667,-77.18677833,Montgomery County,
1454,EJ7847000Q,39.15674,-77.20306167,Montgomery County,
1455,MCP2690001B,39.13842,-77.15335833,Montgomery County,
1456,MCP1334004M,39.17128211,-77.20726177,Montgomery County,
1457,MCP27170030,38.99202106,-77.07198858,Montgomery County,
1458,DD5595003T,39.08516617,-77.14921633,Montgomery County,
1459,MCP3150000C,38.99133833,-77.03088333,Montgomery County,Silver Spring
1460,MCP28640014,39.11341833,-77.24281833,Montgomery County,
1461,MCP1227000F,39.176967,-77.2383821,Montgomery County,Germantown
1462,HA2399000Q,38.97335842,-77.1013239,Montgomery County,Bethesda
1463,MCP2134000L,39.06569359,-76.9736588,Montgomery County,
1464,MCP29170049,39.07511,-77.09338167,Montgomery County,
1465,MCP271700BX,38.98229883,-77.09302983,Montgomery County,Bethesda
1466,MCP2504003S,39.09224667,-77.194515,Montgomery County,
1467,MCP3022000R,39.18317167,-77.26259167,Montgomery County,Germantown
1468,DD5582000Z,39.06377,-77.12707167,Montgomery County,
1469,EJ7857001R,39.14052333,-77.21426,Montgomery County,
1470,MCP2348003S,39.040785,-77.057075,Montgomery County,
1471,MCP27470011,39.08538333,-77.07814667,Montgomery County,Silver Spring
1472,MCP2720002P,39.09209167,-77.06885333,Montgomery County,Silver Spring
1473,MCP3004001P,38.97785721,-77.07724303,Montgomery County,
1474,DD5617001M,39.09979305,-77.18738794,Montgomery County,
1475,MCP91100010,39.1608614,-77.27916107,Montgomery County,Germantown
1476,MCP2664003L,39.02660333,-77.02022,Montgomery County,
1477,MCP0113000W,38.988125,-77.09497,Montgomery County,Bethesda
1478,MCP2730000M,39.18418,-77.26321,Montgomery County,Germantown
1479,MCP271700L4,38.997237,-77.02585,Montgomery County,Silver Spring
1480,MCP3007002F,39.09347325,-77.07867265,Montgomery County,
1481,MCP22910015,38.96341667,-77.09098333,Montgomery County,
1482,MCP26770014,39.17546992,-77.23792076,Montgomery County,Germantown
1483,MCP2617006J,39.15363833,-77.06758333,Montgomery County,
1484,MCP30680019,38.96192667,-77.08813,Montgomery County,Bethesda
1485,MCP24460019,39.174871,-77.259142,Montgomery County,Germantown
1486,MCP1580004X,39.11731,-77.18363667,Montgomery County,
1487,MCP2046009K,39.01507333,-76.97736,Montgomery County,Silver Spring
1488,EJ7846001N,39.16285271,-77.2168453,Montgomery County,
1489,MCP2813005J,38.99719833,-77.02999,Montgomery County,Silver Spring
1490,MCP28300029,39.152723,-77.064416,Montgomery County,
1491,MCP13970005,39.19185667,-77.24314333,Montgomery County,Germantown
1492,EJ7826004D,39.11518833,-77.20483333,Montgomery County,
1493,MCP29830034,39.019225,-77.04421833,Montgomery County,
1494,MCP1148002W,38.98089667,-77.09268667,Montgomery County,Bethesda
1495,MCP27910022,39.083745,-76.95171167,Montgomery County,
1496,MCP2728004X,38.9871677,-77.02673435,Montgomery County,Silver Spring
1497,DD55950030,39.09095567,-77.153701,Montgomery County,
1498,MCP2563000M,39.04391833,-77.063205,Montgomery County,
1499,DD5604001G,39.06592833,-77.118435,Montgomery County,
1500,MCP25880039,39.08011,-77.08141333,Montgomery County,
1501,MCP02510012,39.19856833,-77.25118,Montgomery County,Germantown
1502,MCP2881001D,39.17998167,-77.26487667,Montgomery County,Germantown
1503,MCP3161000J,39.04475341,-77.12065004,Montgomery County,
1504,MCP21070017,39.22051263,-77.37774298,Montgomery County,
1505,DD5601002Q,39.06696392,-77.16167092,Montgomery County,
1506,MCP2559001G,38.97339908,-77.10130244,Montgomery County,Bethesda
1507,MCP2475001V,38.99927545,-77.00235844,Montgomery County,Silver Spring
1508,MCP28120011,38.99688,-77.02540833,Montgomery County,Silver Spring
1509,MCP27890021,38.99486333,-77.03616333,Montgomery County,Silver Spring
1510,MCP2796002F,39.08544,-77.07649167,Montgomery County,
1511,MCP2944000R,38.94555864,-77.12035418,Montgomery County,
1512,MCP2698000R,39.15321833,-77.06855,Montgomery County,
1513,MCP26590014,39.00939,-77.040715,Montgomery County,Silver Spring
1514,MCP271700D9,39.03626933,-77.13243633,Montgomery County,
1515,MCP26870036,38.98131333,-77.09236,Montgomery County,Bethesda
1516,MCP2738002B,39.05500003,-76.95592538,Montgomery County,Silver Spring
1517,MCP2546002H,39.03765,-77.05047333,Montgomery County,
1518,MCP2712001F,39.04091754,-76.99099258,Montgomery County,
1519,MCP2504000G,39.04316833,-77.179015,Montgomery County,
1520,MCP1148000T,38.98095833,-77.10093667,Montgomery County,Bethesda
1521,MCP2195000P,39.09779667,-77.13708167,Montgomery County,
1522,MCP2617002R,38.95845667,-77.10993833,Montgomery County,Bethesda
1523,MCP29040062,38.99960112,-76.99062974,Montgomery County,Silver Spring
1524,MCP12050044,38.98093687,-77.09644631,Montgomery County,Bethesda
1525,MCP9130002R,39.031685,-77.00385,Montgomery County,Silver Spring
1526,MCP9321000H,39.05,-77.05,Montgomery County,
1527,MCP1205002D,38.97957533,-77.0671311,Montgomery County,
1528,MCP3029001M,39.06088695,-76.97171152,Montgomery County,
1529,MCP3169000J,39.02037833,-77.01315167,Montgomery County,
1530,MCP20940086,38.94939833,-77.10125667,Montgomery County,Bethesda
1531,MCP2960001D,39.10591833,-77.06407,Montgomery County,
1532,MCP2087001Z,39.07089333,-77.0922,Montgomery County,
1533,MCP3170000M,39.19820748,-77.24499271,Montgomery County,Germantown
1534,MCP9442001B,39.193585,-77.19216667,Montgomery County,
1535,MCP2231001Y,38.96081869,-77.11842299,Montgomery County,Bethesda
1536,MCP91300069,38.99605067,-76.99765652,Montgomery County,Silver Spring
1537,MCP3026001C,39.00646918,-77.09745012,Montgomery County,Bethesda
1538,MCP30570008,39.19854624,-77.25206137,Montgomery County,Germantown
1539,MCP0973000Z,38.97799833,-77.09684833,Montgomery County,Bethesda
1540,MCP24110006,39.05850016,-77.12604046,Montgomery County,
1541,MCP2203000N,39.03896333,-77.07703833,Montgomery County,
1542,MCP29660038,39.08765,-77.07965833,Montgomery County,
1543,MCP9390000R,39.11622061,-77.20594615,Montgomery County,
1544,MCP2891002Z,39.02143,-77.04466,Montgomery County,
1545,MCP30440024,39.04098628,-76.98896885,Montgomery County,
1546,MCP2892001G,39.04118524,-77.05333516,Montgomery County,
